Date,Open,High,Low,Close,Volume,Count,WAP
20230323 10:21:40 America/Los_Angeles,28363.875,28375.375,28363.875,28375.375,-1,-1,-1
20230323 10:21:45 America/Los_Angeles,28375.375,28381.625,28375.375,28381.625,-1,-1,-1
20230323 10:21:50 America/Los_Angeles,28381.625,28381.625,28381.625,28381.625,-1,-1,-1
20230323 10:21:55 America/Los_Angeles,28381.625,28381.625,28381.625,28381.625,-1,-1,-1
20230323 10:22:00 America/Los_Angeles,28381.625,28381.625,28378.625,28378.625,-1,-1,-1
20230323 10:22:05 America/Los_Angeles,28378.625,28383.0,28378.625,28383.0,-1,-1,-1
20230323 10:22:10 America/Los_Angeles,28383.0,28383.375,28382.625,28383.375,-1,-1,-1
20230323 10:22:15 America/Los_Angeles,28383.375,28402.75,28383.375,28402.75,-1,-1,-1
20230323 10:22:20 America/Los_Angeles,28402.75,28411.25,28400.75,28411.25,-1,-1,-1
20230323 10:22:25 America/Los_Angeles,28411.25,28414.875,28409.625,28414.875,-1,-1,-1
20230323 10:22:30 America/Los_Angeles,28414.875,28419.875,28414.875,28419.875,-1,-1,-1
20230323 10:22:35 America/Los_Angeles,28419.875,28419.875,28419.875,28419.875,-1,-1,-1
20230323 10:22:40 America/Los_Angeles,28419.875,28419.875,28419.875,28419.875,-1,-1,-1
20230323 10:22:45 America/Los_Angeles,28419.875,28424.125,28419.875,28424.125,-1,-1,-1
20230323 10:22:50 America/Los_Angeles,28424.125,28424.125,28424.125,28424.125,-1,-1,-1
20230323 10:22:55 America/Los_Angeles,28424.125,28424.25,28416.875,28416.875,-1,-1,-1
20230323 10:23:00 America/Los_Angeles,28416.875,28416.875,28416.875,28416.875,-1,-1,-1
20230323 10:23:05 America/Los_Angeles,28416.875,28416.875,28416.875,28416.875,-1,-1,-1
20230323 10:23:10 America/Los_Angeles,28416.875,28416.875,28416.875,28416.875,-1,-1,-1
20230323 10:23:15 America/Los_Angeles,28416.875,28416.875,28414.125,28414.125,-1,-1,-1
20230323 10:23:20 America/Los_Angeles,28414.125,28414.125,28411.875,28411.875,-1,-1,-1
20230323 10:23:25 America/Los_Angeles,28411.875,28411.875,28411.875,28411.875,-1,-1,-1
20230323 10:23:30 America/Los_Angeles,28411.875,28411.875,28377.625,28377.625,-1,-1,-1
20230323 10:23:35 America/Los_Angeles,28377.625,28377.625,28377.625,28377.625,-1,-1,-1
20230323 10:23:40 America/Los_Angeles,28377.625,28377.625,28377.625,28377.625,-1,-1,-1
20230323 10:23:45 America/Los_Angeles,28377.625,28377.625,28377.625,28377.625,-1,-1,-1
20230323 10:23:50 America/Los_Angeles,28377.625,28377.625,28377.625,28377.625,-1,-1,-1
20230323 10:23:55 America/Los_Angeles,28377.625,28377.625,28377.625,28377.625,-1,-1,-1
20230323 10:24:00 America/Los_Angeles,28377.625,28377.625,28377.625,28377.625,-1,-1,-1
20230323 10:24:05 America/Los_Angeles,28377.625,28377.625,28377.625,28377.625,-1,-1,-1
20230323 10:24:10 America/Los_Angeles,28377.625,28381.875,28377.625,28381.875,-1,-1,-1
20230323 10:24:15 America/Los_Angeles,28381.875,28381.875,28381.875,28381.875,-1,-1,-1
20230323 10:24:20 America/Los_Angeles,28381.875,28381.875,28381.875,28381.875,-1,-1,-1
20230323 10:24:25 America/Los_Angeles,28381.875,28381.875,28378.875,28379.0,-1,-1,-1
20230323 10:24:30 America/Los_Angeles,28379.0,28379.0,28368.875,28368.875,-1,-1,-1
20230323 10:24:35 America/Los_Angeles,28368.875,28368.875,28368.875,28368.875,-1,-1,-1
20230323 10:24:40 America/Los_Angeles,28368.875,28368.875,28368.875,28368.875,-1,-1,-1
20230323 10:24:45 America/Los_Angeles,28368.875,28368.875,28368.875,28368.875,-1,-1,-1
20230323 10:24:50 America/Los_Angeles,28368.875,28368.875,28365.625,28365.625,-1,-1,-1
20230323 10:24:55 America/Los_Angeles,28365.625,28365.625,28354.875,28354.875,-1,-1,-1
20230323 10:25:00 America/Los_Angeles,28354.875,28354.875,28341.375,28341.375,-1,-1,-1
20230323 10:25:05 America/Los_Angeles,28341.375,28341.375,28334.875,28334.875,-1,-1,-1
20230323 10:25:10 America/Los_Angeles,28334.875,28334.875,28328.875,28328.875,-1,-1,-1
20230323 10:25:15 America/Los_Angeles,28328.875,28328.875,28328.875,28328.875,-1,-1,-1
20230323 10:25:20 America/Los_Angeles,28328.875,28328.875,28328.875,28328.875,-1,-1,-1
20230323 10:25:25 America/Los_Angeles,28328.875,28328.875,28328.875,28328.875,-1,-1,-1
20230323 10:25:30 America/Los_Angeles,28328.875,28328.875,28318.875,28318.875,-1,-1,-1
20230323 10:25:35 America/Los_Angeles,28318.875,28318.875,28295.375,28295.625,-1,-1,-1
20230323 10:25:40 America/Los_Angeles,28295.625,28295.625,28282.625,28287.375,-1,-1,-1
20230323 10:25:45 America/Los_Angeles,28287.375,28290.125,28284.375,28287.125,-1,-1,-1
20230323 10:25:50 America/Los_Angeles,28287.125,28287.125,28287.125,28287.125,-1,-1,-1
20230323 10:25:55 America/Los_Angeles,28287.125,28287.125,28287.125,28287.125,-1,-1,-1
20230323 10:26:00 America/Los_Angeles,28287.125,28287.125,28284.875,28287.125,-1,-1,-1
20230323 10:26:05 America/Los_Angeles,28287.125,28287.125,28284.375,28284.375,-1,-1,-1
20230323 10:26:10 America/Los_Angeles,28284.375,28284.375,28222.125,28230.625,-1,-1,-1
20230323 10:26:15 America/Los_Angeles,28230.625,28230.625,28216.875,28225.75,-1,-1,-1
20230323 10:26:20 America/Los_Angeles,28225.75,28253.75,28225.75,28253.125,-1,-1,-1
20230323 10:26:25 America/Los_Angeles,28253.125,28262.625,28253.125,28259.625,-1,-1,-1
20230323 10:26:30 America/Los_Angeles,28259.625,28264.75,28259.625,28264.125,-1,-1,-1
20230323 10:26:35 America/Los_Angeles,28264.125,28288.0,28264.125,28279.0,-1,-1,-1
20230323 10:26:40 America/Los_Angeles,28279.0,28288.0,28265.375,28266.375,-1,-1,-1
20230323 10:26:45 America/Los_Angeles,28266.375,28266.375,28264.125,28264.125,-1,-1,-1
20230323 10:26:50 America/Los_Angeles,28264.125,28264.125,28264.125,28264.125,-1,-1,-1
20230323 10:26:55 America/Los_Angeles,28264.125,28264.125,28255.875,28255.875,-1,-1,-1
20230323 10:27:00 America/Los_Angeles,28255.875,28255.875,28225.125,28228.125,-1,-1,-1
20230323 10:27:05 America/Los_Angeles,28228.125,28242.125,28228.125,28242.125,-1,-1,-1
20230323 10:27:10 America/Los_Angeles,28242.125,28242.125,28242.125,28242.125,-1,-1,-1
20230323 10:27:15 America/Los_Angeles,28242.125,28242.125,28231.25,28238.375,-1,-1,-1
20230323 10:27:20 America/Los_Angeles,28238.375,28238.375,28238.375,28238.375,-1,-1,-1
20230323 10:27:25 America/Los_Angeles,28238.375,28249.75,28238.375,28249.625,-1,-1,-1
20230323 10:27:30 America/Los_Angeles,28249.625,28249.625,28239.875,28240.375,-1,-1,-1
20230323 10:27:35 America/Los_Angeles,28240.375,28241.375,28234.25,28241.375,-1,-1,-1
20230323 10:27:40 America/Los_Angeles,28241.375,28245.125,28241.375,28245.125,-1,-1,-1
20230323 10:27:45 America/Los_Angeles,28245.125,28245.125,28235.25,28235.375,-1,-1,-1
20230323 10:27:50 America/Los_Angeles,28235.375,28235.375,28224.125,28225.75,-1,-1,-1
20230323 10:27:55 America/Los_Angeles,28225.75,28236.125,28225.75,28236.125,-1,-1,-1
20230323 10:28:00 America/Los_Angeles,28236.125,28238.875,28236.125,28238.875,-1,-1,-1
20230323 10:28:05 America/Los_Angeles,28238.875,28252.125,28238.875,28252.125,-1,-1,-1
20230323 10:28:10 America/Los_Angeles,28252.125,28267.25,28252.125,28263.125,-1,-1,-1
20230323 10:28:15 America/Los_Angeles,28263.125,28266.375,28262.75,28266.375,-1,-1,-1
20230323 10:28:20 America/Los_Angeles,28266.375,28274.875,28266.375,28274.875,-1,-1,-1
20230323 10:28:25 America/Los_Angeles,28274.875,28275.625,28274.875,28275.625,-1,-1,-1
20230323 10:28:30 America/Los_Angeles,28275.625,28275.625,28264.75,28264.75,-1,-1,-1
20230323 10:28:35 America/Los_Angeles,28264.75,28264.75,28257.625,28257.625,-1,-1,-1
20230323 10:28:40 America/Los_Angeles,28257.625,28274.375,28257.625,28274.375,-1,-1,-1
20230323 10:28:45 America/Los_Angeles,28274.375,28276.625,28273.875,28276.625,-1,-1,-1
20230323 10:28:50 America/Los_Angeles,28276.625,28276.625,28273.875,28276.625,-1,-1,-1
20230323 10:28:55 America/Los_Angeles,28276.625,28276.625,28276.625,28276.625,-1,-1,-1
20230323 10:29:00 America/Los_Angeles,28276.625,28276.625,28276.625,28276.625,-1,-1,-1
20230323 10:29:05 America/Los_Angeles,28276.625,28276.625,28276.625,28276.625,-1,-1,-1
20230323 10:29:10 America/Los_Angeles,28276.625,28276.625,28276.625,28276.625,-1,-1,-1
20230323 10:29:15 America/Los_Angeles,28276.625,28276.625,28276.625,28276.625,-1,-1,-1
20230323 10:29:20 America/Los_Angeles,28276.625,28276.625,28273.375,28274.375,-1,-1,-1
20230323 10:29:25 America/Los_Angeles,28274.375,28274.375,28274.375,28274.375,-1,-1,-1
20230323 10:29:30 America/Los_Angeles,28274.375,28274.375,28269.875,28269.875,-1,-1,-1
20230323 10:29:35 America/Los_Angeles,28269.875,28269.875,28257.5,28257.5,-1,-1,-1
20230323 10:29:40 America/Los_Angeles,28257.5,28257.5,28255.875,28255.875,-1,-1,-1
20230323 10:29:45 America/Los_Angeles,28255.875,28259.375,28255.875,28257.375,-1,-1,-1
20230323 10:29:50 America/Los_Angeles,28257.375,28259.375,28257.375,28259.375,-1,-1,-1
20230323 10:29:55 America/Los_Angeles,28259.375,28259.375,28259.375,28259.375,-1,-1,-1
20230323 10:30:00 America/Los_Angeles,28259.375,28259.375,28254.875,28255.875,-1,-1,-1
20230323 10:30:05 America/Los_Angeles,28255.875,28259.375,28255.875,28259.375,-1,-1,-1
20230323 10:30:10 America/Los_Angeles,28259.375,28280.875,28259.375,28280.875,-1,-1,-1
20230323 10:30:15 America/Los_Angeles,28280.875,28280.875,28277.25,28278.125,-1,-1,-1
20230323 10:30:20 America/Los_Angeles,28278.125,28280.875,28278.125,28280.875,-1,-1,-1
20230323 10:30:25 America/Los_Angeles,28280.875,28280.875,28280.875,28280.875,-1,-1,-1
20230323 10:30:30 America/Los_Angeles,28280.875,28286.875,28280.875,28286.875,-1,-1,-1
20230323 10:30:35 America/Los_Angeles,28286.875,28289.875,28286.875,28289.875,-1,-1,-1
20230323 10:30:40 America/Los_Angeles,28289.875,28289.875,28289.875,28289.875,-1,-1,-1
20230323 10:30:45 America/Los_Angeles,28289.875,28289.875,28289.875,28289.875,-1,-1,-1
20230323 10:30:50 America/Los_Angeles,28289.875,28289.875,28289.875,28289.875,-1,-1,-1
20230323 10:30:55 America/Los_Angeles,28289.875,28289.875,28289.875,28289.875,-1,-1,-1
20230323 10:31:00 America/Los_Angeles,28289.875,28294.375,28289.875,28294.375,-1,-1,-1
20230323 10:31:05 America/Los_Angeles,28294.375,28302.625,28294.375,28302.625,-1,-1,-1
20230323 10:31:10 America/Los_Angeles,28302.625,28303.625,28302.625,28303.625,-1,-1,-1
20230323 10:31:15 America/Los_Angeles,28303.625,28303.625,28303.625,28303.625,-1,-1,-1
20230323 10:31:20 America/Los_Angeles,28303.625,28303.625,28303.625,28303.625,-1,-1,-1
20230323 10:31:25 America/Los_Angeles,28303.625,28306.625,28303.625,28306.625,-1,-1,-1
20230323 10:31:30 America/Los_Angeles,28306.625,28317.625,28306.625,28313.625,-1,-1,-1
20230323 10:31:35 America/Los_Angeles,28313.625,28313.625,28313.625,28313.625,-1,-1,-1
20230323 10:31:40 America/Los_Angeles,28313.625,28313.625,28305.875,28305.875,-1,-1,-1
20230323 10:31:45 America/Los_Angeles,28305.875,28318.125,28305.875,28318.125,-1,-1,-1
20230323 10:31:50 America/Los_Angeles,28318.125,28324.625,28318.125,28324.625,-1,-1,-1
20230323 10:31:55 America/Los_Angeles,28324.625,28340.875,28324.625,28338.375,-1,-1,-1
20230323 10:32:00 America/Los_Angeles,28338.375,28338.375,28320.625,28320.625,-1,-1,-1
20230323 10:32:05 America/Los_Angeles,28320.625,28320.625,28307.375,28307.375,-1,-1,-1
20230323 10:32:10 America/Los_Angeles,28307.375,28307.375,28303.875,28303.875,-1,-1,-1
20230323 10:32:15 America/Los_Angeles,28303.875,28319.875,28303.875,28319.375,-1,-1,-1
20230323 10:32:20 America/Los_Angeles,28319.375,28319.375,28303.875,28303.875,-1,-1,-1
20230323 10:32:25 America/Los_Angeles,28303.875,28303.875,28303.875,28303.875,-1,-1,-1
20230323 10:32:30 America/Los_Angeles,28303.875,28303.875,28303.875,28303.875,-1,-1,-1
20230323 10:32:35 America/Los_Angeles,28303.875,28303.875,28297.875,28297.875,-1,-1,-1
20230323 10:32:40 America/Los_Angeles,28297.875,28297.875,28296.625,28296.625,-1,-1,-1
20230323 10:32:45 America/Los_Angeles,28296.625,28296.625,28296.625,28296.625,-1,-1,-1
20230323 10:32:50 America/Los_Angeles,28296.625,28296.625,28296.625,28296.625,-1,-1,-1
20230323 10:32:55 America/Los_Angeles,28296.625,28296.625,28296.625,28296.625,-1,-1,-1
20230323 10:33:00 America/Los_Angeles,28296.625,28303.0,28296.625,28302.875,-1,-1,-1
20230323 10:33:05 America/Los_Angeles,28302.875,28303.125,28302.875,28303.125,-1,-1,-1
20230323 10:33:10 America/Los_Angeles,28303.125,28303.125,28301.0,28301.625,-1,-1,-1
20230323 10:33:15 America/Los_Angeles,28301.625,28301.625,28301.625,28301.625,-1,-1,-1
20230323 10:33:20 America/Los_Angeles,28301.625,28301.625,28289.625,28289.625,-1,-1,-1
20230323 10:33:25 America/Los_Angeles,28289.625,28289.625,28281.0,28281.125,-1,-1,-1
20230323 10:33:30 America/Los_Angeles,28281.125,28281.125,28266.875,28267.5,-1,-1,-1
20230323 10:33:35 America/Los_Angeles,28267.5,28268.375,28267.375,28268.375,-1,-1,-1
20230323 10:33:40 America/Los_Angeles,28268.375,28288.75,28268.375,28288.375,-1,-1,-1
20230323 10:33:45 America/Los_Angeles,28288.375,28288.375,28288.375,28288.375,-1,-1,-1
20230323 10:33:50 America/Los_Angeles,28288.375,28288.375,28274.375,28274.375,-1,-1,-1
20230323 10:33:55 America/Los_Angeles,28274.375,28274.375,28268.625,28269.375,-1,-1,-1
20230323 10:34:00 America/Los_Angeles,28269.375,28277.375,28269.375,28277.375,-1,-1,-1
20230323 10:34:05 America/Los_Angeles,28277.375,28277.375,28277.375,28277.375,-1,-1,-1
20230323 10:34:10 America/Los_Angeles,28277.375,28277.375,28277.375,28277.375,-1,-1,-1
20230323 10:34:15 America/Los_Angeles,28277.375,28286.875,28277.375,28286.875,-1,-1,-1
20230323 10:34:20 America/Los_Angeles,28286.875,28286.875,28286.875,28286.875,-1,-1,-1
20230323 10:34:25 America/Los_Angeles,28286.875,28286.875,28286.875,28286.875,-1,-1,-1
20230323 10:34:30 America/Los_Angeles,28286.875,28286.875,28280.875,28280.875,-1,-1,-1
20230323 10:34:35 America/Los_Angeles,28280.875,28280.875,28280.375,28280.375,-1,-1,-1
20230323 10:34:40 America/Los_Angeles,28280.375,28280.375,28263.875,28263.875,-1,-1,-1
20230323 10:34:45 America/Los_Angeles,28263.875,28263.875,28263.875,28263.875,-1,-1,-1
20230323 10:34:50 America/Los_Angeles,28263.875,28263.875,28255.375,28255.375,-1,-1,-1
20230323 10:34:55 America/Los_Angeles,28255.375,28255.375,28255.375,28255.375,-1,-1,-1
20230323 10:35:00 America/Los_Angeles,28255.375,28255.375,28249.125,28249.125,-1,-1,-1
20230323 10:35:05 America/Los_Angeles,28249.125,28249.125,28249.125,28249.125,-1,-1,-1
20230323 10:35:10 America/Los_Angeles,28249.125,28249.125,28237.125,28237.125,-1,-1,-1
20230323 10:35:15 America/Los_Angeles,28237.125,28250.125,28237.125,28250.125,-1,-1,-1
20230323 10:35:20 America/Los_Angeles,28250.125,28251.625,28248.125,28248.125,-1,-1,-1
20230323 10:35:25 America/Los_Angeles,28248.125,28248.125,28240.375,28240.375,-1,-1,-1
20230323 10:35:30 America/Los_Angeles,28240.375,28240.375,28236.375,28236.375,-1,-1,-1
20230323 10:35:35 America/Los_Angeles,28236.375,28241.875,28236.375,28241.875,-1,-1,-1
20230323 10:35:40 America/Los_Angeles,28241.875,28241.875,28241.875,28241.875,-1,-1,-1
20230323 10:35:45 America/Los_Angeles,28241.875,28251.0,28241.875,28244.625,-1,-1,-1
20230323 10:35:50 America/Los_Angeles,28244.625,28244.625,28237.625,28237.625,-1,-1,-1
20230323 10:35:55 America/Los_Angeles,28237.625,28241.625,28237.625,28241.125,-1,-1,-1
20230323 10:36:00 America/Los_Angeles,28241.125,28241.375,28240.875,28240.875,-1,-1,-1
20230323 10:36:05 America/Los_Angeles,28240.875,28240.875,28236.375,28236.375,-1,-1,-1
20230323 10:36:10 America/Los_Angeles,28236.375,28236.375,28236.375,28236.375,-1,-1,-1
20230323 10:36:15 America/Los_Angeles,28236.375,28236.375,28236.125,28236.125,-1,-1,-1
20230323 10:36:20 America/Los_Angeles,28236.125,28236.125,28216.125,28216.125,-1,-1,-1
20230323 10:36:25 America/Los_Angeles,28216.125,28216.125,28202.625,28202.625,-1,-1,-1
20230323 10:36:30 America/Los_Angeles,28202.625,28216.125,28202.625,28212.625,-1,-1,-1
20230323 10:36:35 America/Los_Angeles,28212.625,28212.625,28206.375,28206.375,-1,-1,-1
20230323 10:36:40 America/Los_Angeles,28206.375,28212.375,28206.375,28211.75,-1,-1,-1
20230323 10:36:45 America/Los_Angeles,28211.75,28228.125,28211.75,28226.625,-1,-1,-1
20230323 10:36:50 America/Los_Angeles,28226.625,28234.5,28226.625,28234.375,-1,-1,-1
20230323 10:36:55 America/Los_Angeles,28234.375,28238.875,28234.375,28238.875,-1,-1,-1
20230323 10:37:00 America/Los_Angeles,28238.875,28241.75,28238.875,28241.75,-1,-1,-1
20230323 10:37:05 America/Los_Angeles,28241.75,28261.125,28241.75,28261.125,-1,-1,-1
20230323 10:37:10 America/Los_Angeles,28261.125,28265.875,28261.125,28265.875,-1,-1,-1
20230323 10:37:15 America/Los_Angeles,28265.875,28265.875,28265.875,28265.875,-1,-1,-1
20230323 10:37:20 America/Los_Angeles,28265.875,28275.875,28265.875,28275.875,-1,-1,-1
20230323 10:37:25 America/Los_Angeles,28275.875,28289.125,28275.875,28289.125,-1,-1,-1
20230323 10:37:30 America/Los_Angeles,28289.125,28289.125,28284.625,28285.0,-1,-1,-1
20230323 10:37:35 America/Los_Angeles,28285.0,28285.125,28276.875,28276.875,-1,-1,-1
20230323 10:37:40 America/Los_Angeles,28276.875,28276.875,28276.875,28276.875,-1,-1,-1
20230323 10:37:45 America/Los_Angeles,28276.875,28286.125,28276.875,28279.375,-1,-1,-1
20230323 10:37:50 America/Los_Angeles,28279.375,28279.375,28276.875,28276.875,-1,-1,-1
20230323 10:37:55 America/Los_Angeles,28276.875,28276.875,28276.875,28276.875,-1,-1,-1
20230323 10:38:00 America/Los_Angeles,28276.875,28276.875,28276.875,28276.875,-1,-1,-1
20230323 10:38:05 America/Los_Angeles,28276.875,28276.875,28276.875,28276.875,-1,-1,-1
20230323 10:38:10 America/Los_Angeles,28276.875,28276.875,28276.875,28276.875,-1,-1,-1
20230323 10:38:15 America/Los_Angeles,28276.875,28276.875,28254.25,28254.375,-1,-1,-1
20230323 10:38:20 America/Los_Angeles,28254.375,28254.375,28250.25,28250.375,-1,-1,-1
20230323 10:38:25 America/Los_Angeles,28250.375,28250.375,28249.875,28249.875,-1,-1,-1
20230323 10:38:30 America/Los_Angeles,28249.875,28249.875,28245.125,28245.125,-1,-1,-1
20230323 10:38:35 America/Los_Angeles,28245.125,28254.5,28244.625,28254.375,-1,-1,-1
20230323 10:38:40 America/Los_Angeles,28254.375,28254.375,28254.375,28254.375,-1,-1,-1
20230323 10:38:45 America/Los_Angeles,28254.375,28255.375,28254.375,28255.375,-1,-1,-1
20230323 10:38:50 America/Los_Angeles,28255.375,28256.375,28255.375,28256.375,-1,-1,-1
20230323 10:38:55 America/Los_Angeles,28256.375,28256.375,28256.375,28256.375,-1,-1,-1
20230323 10:39:00 America/Los_Angeles,28256.375,28256.375,28256.375,28256.375,-1,-1,-1
20230323 10:39:05 America/Los_Angeles,28256.375,28262.375,28256.375,28262.375,-1,-1,-1
20230323 10:39:10 America/Los_Angeles,28262.375,28262.375,28248.625,28248.625,-1,-1,-1
20230323 10:39:15 America/Los_Angeles,28248.625,28248.625,28248.625,28248.625,-1,-1,-1
20230323 10:39:20 America/Los_Angeles,28248.625,28248.625,28245.625,28245.625,-1,-1,-1
20230323 10:39:25 America/Los_Angeles,28245.625,28251.375,28245.625,28251.375,-1,-1,-1
20230323 10:39:30 America/Los_Angeles,28251.375,28251.375,28251.375,28251.375,-1,-1,-1
20230323 10:39:35 America/Los_Angeles,28251.375,28251.375,28248.375,28248.625,-1,-1,-1
20230323 10:39:40 America/Los_Angeles,28248.625,28254.625,28248.625,28254.375,-1,-1,-1
20230323 10:39:45 America/Los_Angeles,28254.375,28254.375,28251.0,28251.0,-1,-1,-1
20230323 10:39:50 America/Los_Angeles,28251.0,28251.0,28247.625,28247.625,-1,-1,-1
20230323 10:39:55 America/Los_Angeles,28247.625,28247.625,28247.625,28247.625,-1,-1,-1
20230323 10:40:00 America/Los_Angeles,28247.625,28247.625,28240.875,28240.875,-1,-1,-1
20230323 10:40:05 America/Los_Angeles,28240.875,28240.875,28240.875,28240.875,-1,-1,-1
20230323 10:40:10 America/Los_Angeles,28240.875,28240.875,28229.875,28229.875,-1,-1,-1
20230323 10:40:15 America/Los_Angeles,28229.875,28229.875,28229.875,28229.875,-1,-1,-1
20230323 10:40:20 America/Los_Angeles,28229.875,28231.875,28229.875,28231.875,-1,-1,-1
20230323 10:40:25 America/Los_Angeles,28231.875,28235.625,28231.875,28235.625,-1,-1,-1
20230323 10:40:30 America/Los_Angeles,28235.625,28240.625,28235.625,28240.625,-1,-1,-1
20230323 10:40:35 America/Los_Angeles,28240.625,28240.625,28240.625,28240.625,-1,-1,-1
20230323 10:40:40 America/Los_Angeles,28240.625,28241.625,28240.625,28241.625,-1,-1,-1
20230323 10:40:45 America/Los_Angeles,28241.625,28257.875,28241.625,28257.875,-1,-1,-1
20230323 10:40:50 America/Los_Angeles,28257.875,28261.625,28257.875,28261.125,-1,-1,-1
20230323 10:40:55 America/Los_Angeles,28261.125,28261.125,28261.125,28261.125,-1,-1,-1
20230323 10:41:00 America/Los_Angeles,28261.125,28261.125,28261.125,28261.125,-1,-1,-1
20230323 10:41:05 America/Los_Angeles,28261.125,28264.625,28261.125,28264.625,-1,-1,-1
20230323 10:41:10 America/Los_Angeles,28264.625,28269.125,28264.625,28269.125,-1,-1,-1
20230323 10:41:15 America/Los_Angeles,28269.125,28272.25,28269.125,28271.875,-1,-1,-1
20230323 10:41:20 America/Los_Angeles,28271.875,28275.75,28271.875,28274.125,-1,-1,-1
20230323 10:41:25 America/Los_Angeles,28274.125,28286.0,28274.125,28285.875,-1,-1,-1
20230323 10:41:30 America/Los_Angeles,28285.875,28286.125,28285.875,28286.125,-1,-1,-1
20230323 10:41:35 America/Los_Angeles,28286.125,28286.125,28286.125,28286.125,-1,-1,-1
20230323 10:41:40 America/Los_Angeles,28286.125,28286.125,28286.125,28286.125,-1,-1,-1
20230323 10:41:45 America/Los_Angeles,28286.125,28286.125,28286.125,28286.125,-1,-1,-1
20230323 10:41:50 America/Los_Angeles,28286.125,28292.75,28286.125,28292.625,-1,-1,-1
20230323 10:41:55 America/Los_Angeles,28292.625,28295.625,28292.625,28295.625,-1,-1,-1
20230323 10:42:00 America/Los_Angeles,28295.625,28300.125,28295.625,28300.125,-1,-1,-1
20230323 10:42:05 America/Los_Angeles,28300.125,28310.625,28300.125,28307.125,-1,-1,-1
20230323 10:42:10 America/Los_Angeles,28307.125,28307.125,28301.375,28302.875,-1,-1,-1
20230323 10:42:15 America/Los_Angeles,28302.875,28302.875,28298.875,28298.875,-1,-1,-1
20230323 10:42:20 America/Los_Angeles,28298.875,28308.625,28298.875,28306.625,-1,-1,-1
20230323 10:42:25 America/Los_Angeles,28306.625,28306.625,28302.0,28302.0,-1,-1,-1
20230323 10:42:30 America/Los_Angeles,28302.0,28302.25,28294.375,28294.375,-1,-1,-1
20230323 10:42:35 America/Los_Angeles,28294.375,28294.375,28294.375,28294.375,-1,-1,-1
20230323 10:42:40 America/Los_Angeles,28294.375,28294.375,28294.375,28294.375,-1,-1,-1
20230323 10:42:45 America/Los_Angeles,28294.375,28294.375,28294.375,28294.375,-1,-1,-1
20230323 10:42:50 America/Los_Angeles,28294.375,28299.625,28294.375,28299.625,-1,-1,-1
20230323 10:42:55 America/Los_Angeles,28299.625,28324.125,28299.625,28324.125,-1,-1,-1
20230323 10:43:00 America/Los_Angeles,28324.125,28329.875,28324.125,28329.875,-1,-1,-1
20230323 10:43:05 America/Los_Angeles,28329.875,28332.625,28329.875,28332.625,-1,-1,-1
20230323 10:43:10 America/Los_Angeles,28332.625,28359.5,28332.625,28359.5,-1,-1,-1
20230323 10:43:15 America/Los_Angeles,28359.5,28366.375,28359.125,28365.625,-1,-1,-1
20230323 10:43:20 America/Los_Angeles,28365.625,28366.375,28365.5,28366.375,-1,-1,-1
20230323 10:43:25 America/Los_Angeles,28366.375,28366.375,28358.5,28358.625,-1,-1,-1
20230323 10:43:30 America/Los_Angeles,28358.625,28358.625,28349.625,28355.625,-1,-1,-1
20230323 10:43:35 America/Los_Angeles,28355.625,28357.125,28355.625,28357.125,-1,-1,-1
20230323 10:43:40 America/Los_Angeles,28357.125,28357.125,28357.125,28357.125,-1,-1,-1
20230323 10:43:45 America/Los_Angeles,28357.125,28357.125,28357.125,28357.125,-1,-1,-1
20230323 10:43:50 America/Los_Angeles,28357.125,28357.125,28357.125,28357.125,-1,-1,-1
20230323 10:43:55 America/Los_Angeles,28357.125,28357.125,28349.625,28349.625,-1,-1,-1
20230323 10:44:00 America/Los_Angeles,28349.625,28349.625,28349.625,28349.625,-1,-1,-1
20230323 10:44:05 America/Los_Angeles,28349.625,28349.625,28349.625,28349.625,-1,-1,-1
20230323 10:44:10 America/Los_Angeles,28349.625,28349.625,28349.625,28349.625,-1,-1,-1
20230323 10:44:15 America/Los_Angeles,28349.625,28349.625,28343.875,28343.875,-1,-1,-1
20230323 10:44:20 America/Los_Angeles,28343.875,28343.875,28343.875,28343.875,-1,-1,-1
20230323 10:44:25 America/Los_Angeles,28343.875,28352.375,28343.875,28352.375,-1,-1,-1
20230323 10:44:30 America/Los_Angeles,28352.375,28352.375,28347.75,28352.375,-1,-1,-1
20230323 10:44:35 America/Los_Angeles,28352.375,28352.375,28352.375,28352.375,-1,-1,-1
20230323 10:44:40 America/Los_Angeles,28352.375,28352.375,28352.375,28352.375,-1,-1,-1
20230323 10:44:45 America/Los_Angeles,28352.375,28352.375,28352.375,28352.375,-1,-1,-1
20230323 10:44:50 America/Los_Angeles,28352.375,28352.375,28351.375,28351.375,-1,-1,-1
20230323 10:44:55 America/Los_Angeles,28351.375,28351.375,28351.375,28351.375,-1,-1,-1
20230323 10:45:00 America/Los_Angeles,28351.375,28351.375,28351.375,28351.375,-1,-1,-1
20230323 10:45:05 America/Los_Angeles,28351.375,28351.375,28348.375,28348.375,-1,-1,-1
20230323 10:45:10 America/Los_Angeles,28348.375,28350.5,28340.625,28348.875,-1,-1,-1
20230323 10:45:15 America/Los_Angeles,28348.875,28354.875,28348.5,28354.625,-1,-1,-1
20230323 10:45:20 America/Los_Angeles,28354.625,28362.625,28354.625,28362.625,-1,-1,-1
